time,asset,CapMVRVCur,SplyCur
2016-08-02,btc,1.44664432,15792436.1047343
2016-08-03,btc,1.56457026,15794511.10473128
2016-08-04,btc,1.59778327,15796423.60472027
2016-08-05,btc,1.59141223,15798536.10472011
2016-08-06,btc,1.61723105,15800611.10472011
2016-08-07,btc,1.62732927,15802461.10472011
2016-08-08,btc,1.6187062,15804311.10472
2016-08-09,btc,1.6089797,15805861.1047177
2016-08-10,btc,1.61532499,15807748.60471745
2016-08-11,btc,1.61439329,15809623.60471729
2016-08-12,btc,1.60770275,15811486.10471726
2016-08-13,btc,1.60245343,15813523.60471723
2016-08-14,btc,1.56450982,15815561.10471723
2016-08-15,btc,1.55189891,15817386.1047172
2016-08-16,btc,1.58343489,15819073.6047172
2016-08-17,btc,1.5706748,15820611.10471718
2016-08-18,btc,1.56943471,15822536.10471717
2016-08-19,btc,1.57097556,15824461.10471714
2016-08-20,btc,1.58942926,15826398.60471611
2016-08-21,btc,1.5862522,15828436.10471611
2016-08-22,btc,1.5971444,15830411.10441064
2016-08-23,btc,1.5907111,15832248.60441063
2016-08-24,btc,1.58033884,15834148.60441062
2016-08-25,btc,1.5702844,15835773.60429061
2016-08-26,btc,1.57746065,15837423.60429061
2016-08-27,btc,1.55410904,15839223.60429061
2016-08-28,btc,1.56720759,15841123.60429059
2016-08-29,btc,1.56317394,15842986.10429051
2016-08-30,btc,1.56851349,15845036.10429048
2016-08-31,btc,1.55808288,15846711.10429039
2016-09-01,btc,1.55789624,15848461.10429038
2016-09-02,btc,1.57001279,15850373.60429024
2016-09-03,btc,1.63244029,15851948.60429024
2016-09-04,btc,1.65865731,15854186.10429024
2016-09-05,btc,1.64951295,15855936.10429023
2016-09-06,btc,1.66267259,15857636.10429014
2016-09-07,btc,1.6686166,15859536.10428909
2016-09-08,btc,1.70667998,15861336.10428901
2016-09-09,btc,1.68507108,15863111.1042889
2016-09-10,btc,1.68900378,15865048.6042889
2016-09-11,btc,1.64409449,15867098.60428889
2016-09-12,btc,1.64235516,15869136.10428784
2016-09-13,btc,1.64324029,15871198.60428572
2016-09-14,btc,1.64445893,15873148.60428549
2016-09-15,btc,1.63757095,15875073.60428497
2016-09-16,btc,1.63843679,15876811.10428491
2016-09-17,btc,1.63684292,15878848.60413484
2016-09-18,btc,1.64735892,15880661.10413482
2016-09-19,btc,1.63980889,15882323.60403371
2016-09-20,btc,1.63608322,15884211.10403367
2016-09-21,btc,1.60558003,15886286.10403355
2016-09-22,btc,1.60186568,15888048.60403349
2016-09-23,btc,1.61963842,15889748.60402794
2016-09-24,btc,1.62065676,15891823.60402793
2016-09-25,btc,1.61373559,15894136.10402793
2016-09-26,btc,1.62933517,15896048.6040279
2016-09-27,btc,1.62414841,15898136.10402783
2016-09-28,btc,1.62251024,15899986.10392779
2016-09-29,btc,1.62353046,15901773.60392776
2016-09-30,btc,1.63296882,15903548.60392773
2016-10-01,btc,1.64973693,15905511.10392773
2016-10-02,btc,1.63963562,15907273.60392773
2016-10-03,btc,1.64023485,15909161.10392764
2016-10-04,btc,1.63178451,15911136.10392757
2016-10-05,btc,1.63673816,15913223.6039275
2016-10-06,btc,1.63502177,15915236.10392743
2016-10-07,btc,1.65057413,15917023.60392732
2016-10-08,btc,1.65345115,15919136.1039273
2016-10-09,btc,1.6471487,15921136.10392728
2016-10-10,btc,1.64905635,15922686.10392695
2016-10-11,btc,1.71172286,15924423.60392684
2016-10-12,btc,1.69165254,15926223.60391672
2016-10-13,btc,1.68770306,15927823.60391644
2016-10-14,btc,1.69764855,15929523.60391639
2016-10-15,btc,1.6909697,15931298.60391639
2016-10-16,btc,1.70485941,15932923.60391639
2016-10-17,btc,1.69213973,15934486.10391538
2016-10-18,btc,1.6808924,15936423.60390499
2016-10-19,btc,1.66452177,15937986.10389491
2016-10-20,btc,1.66126571,15939661.10386459
2016-10-21,btc,1.66533193,15941711.10385451
2016-10-22,btc,1.72581278,15943573.60385451
2016-10-23,btc,1.71807394,15945373.60383451
2016-10-24,btc,1.71141678,15947161.10377447
2016-10-25,btc,1.72432365,15948898.60341442
2016-10-26,btc,1.77111563,15950623.60341442
2016-10-27,btc,1.79615707,15952648.60334332
2016-10-28,btc,1.80415758,15954548.60334313
2016-10-29,btc,1.8651885,15956411.1033431
2016-10-30,btc,1.8226058,15958511.10334308
2016-10-31,btc,1.81838639,15960348.60326279
2016-11-01,btc,1.89570499,15962148.60321279
2016-11-02,btc,1.91748494,15963811.10321259
2016-11-03,btc,1.78730294,15965748.60320243
2016-11-04,btc,1.82526343,15967198.60319222
2016-11-05,btc,1.82779984,15969036.10319218
2016-11-06,btc,1.84962453,15970948.60319216
2016-11-07,btc,1.82330887,15972773.60319169
2016-11-08,btc,1.83441017,15974886.10318125
2016-11-09,btc,1.85565551,15976723.60318101
2016-11-10,btc,1.83311387,15978823.60318049
2016-11-11,btc,1.83712016,15980861.10317047
2016-11-12,btc,1.80622068,15982961.10317045
2016-11-13,btc,1.80498214,15984736.10317045
2016-11-14,btc,1.80858594,15986886.10317038
2016-11-15,btc,1.82341234,15988836.10316028
2016-11-16,btc,1.89261677,15990973.60305011
2016-11-17,btc,1.87204522,15992961.10288997
2016-11-18,btc,1.90458043,15994811.10275978
2016-11-19,btc,1.90689799,15996586.10264975
2016-11-20,btc,1.85356329,15998186.10261974
2016-11-21,btc,1.86694042,15999923.60261964
2016-11-22,btc,1.89259128,16001598.60261964
2016-11-23,btc,1.86965336,16003436.10261958
2016-11-24,btc,1.85483303,16005461.10260949
2016-11-25,btc,1.85929274,16007361.10260938
2016-11-26,btc,1.84525241,16009273.60259934
2016-11-27,btc,1.82681448,16011073.60246933
2016-11-28,btc,1.83082068,16013123.60242917
2016-11-29,btc,1.83343351,16014986.10237892
2016-11-30,btc,1.85741761,16016761.10234862
2016-12-01,btc,1.88258493,16018586.10227622
2016-12-02,btc,1.92399804,16020373.60227622
2016-12-03,btc,1.89395129,16022523.60220592
2016-12-04,btc,1.89327742,16024373.60212792
2016-12-05,btc,1.85781173,16026273.60206787
2016-12-06,btc,1.87197007,16028148.60206779
2016-12-07,btc,1.88398255,16030323.60197774
2016-12-08,btc,1.88724567,16032286.10190764
2016-12-09,btc,1.89591358,16033973.60187762
2016-12-10,btc,1.90150182,16035623.60179759
2016-12-11,btc,1.8880226,16037961.10160758
2016-12-12,btc,1.90486371,16039911.10156203
2016-12-13,btc,1.90337593,16042136.1014919
2016-12-14,btc,1.89626794,16043873.60144439
2016-12-15,btc,1.89136263,16045461.10144435
2016-12-16,btc,1.90373524,16047123.60144429
2016-12-17,btc,1.91920336,16048923.60144428
2016-12-18,btc,1.91892195,16050686.10143428
2016-12-19,btc,1.91635095,16052573.60135417
2016-12-20,btc,1.93543766,16054298.6013341
2016-12-21,btc,1.99546268,16056286.10133407
2016-12-22,btc,2.05790608,16058273.601294
2016-12-23,btc,2.17751843,16060173.60127399
2016-12-24,btc,2.11635351,16061886.10121397
2016-12-25,btc,2.12388831,16063948.60106397
2016-12-26,btc,2.13574409,16065723.60098396
2016-12-27,btc,2.18144466,16067673.60091394
2016-12-28,btc,2.2923126,16069723.6008239
2016-12-29,btc,2.26582772,16071598.60077382
2016-12-30,btc,2.23030531,16073561.10070381
2016-12-31,btc,2.2443903,16075411.10057381
2017-01-01,btc,2.30193946,16077361.10040376
2017-01-02,btc,2.33524167,16079348.60038371
2017-01-03,btc,2.35770988,16081398.60035364
2017-01-04,btc,2.55770131,16083311.10035356
2017-01-05,btc,2.23704042,16085061.10035311
2017-01-06,btc,2.00164999,16087073.60031267
2017-01-07,btc,2.0252978,16088798.60031227
2017-01-08,btc,2.04304794,16090886.10018194
2017-01-09,btc,2.02053011,16092586.10014191
2017-01-10,btc,2.02492109,16094586.10013187
2017-01-11,btc,1.76845775,16096498.60011181
2017-01-12,btc,1.81077416,16098648.59994176
2017-01-13,btc,1.85366729,16100523.59975171
2017-01-14,btc,1.83889611,16102673.59962168
2017-01-15,btc,1.84823542,16104761.09960157
2017-01-16,btc,1.86155157,16106873.59950151
2017-01-17,btc,2.0228738,16108848.59939031
2017-01-18,btc,1.96641888,16110723.59934002
2017-01-19,btc,2.01003826,16112898.59919661
2017-01-20,btc,1.99263298,16115261.09903648
2017-01-21,btc,2.05421871,16117523.59895642
2017-01-22,btc,2.04635127,16119698.59895609
2017-01-23,btc,2.03609568,16121423.598956
2017-01-24,btc,1.96451725,16123286.09895584
2017-01-25,btc,1.97868447,16125148.59893561
2017-01-26,btc,2.02100235,16127086.09884539
2017-01-27,btc,2.02710253,16129211.098835
2017-01-28,btc,2.03067894,16131111.09882497
2017-01-29,btc,2.00928142,16133198.59882495
2017-01-30,btc,2.01726706,16134998.59882487
2017-01-31,btc,2.11732767,16136811.09882471
2017-02-01,btc,2.1532295,16139211.09878458
2017-02-02,btc,2.19051199,16141173.5987845
2017-02-03,btc,2.19895326,16143036.09878438
2017-02-04,btc,2.23392412,16144836.09878436
2017-02-05,btc,2.18915215,16146823.59878433
2017-02-06,btc,2.20253705,16148386.09878432
2017-02-07,btc,2.25911131,16150273.59878425
2017-02-08,btc,2.25075614,16152098.5987822
2017-02-09,btc,2.10032332,16154211.0987711
2017-02-10,btc,2.12395089,16156048.59873996
2017-02-11,btc,2.15345527,16157786.09873994
2017-02-12,btc,2.14002159,16159536.09873789
2017-02-13,btc,2.12270941,16161573.59868583
2017-02-14,btc,2.14502476,16163686.09868578
2017-02-15,btc,2.14664641,16165423.59868566
2017-02-16,btc,2.19057597,16167311.09868552
2017-02-17,btc,2.22822443,16169198.59868544
2017-02-18,btc,2.22851853,16171086.09868541
2017-02-19,btc,2.22135058,16172761.09868541
2017-02-20,btc,2.27876692,16174611.09868534
2017-02-21,btc,2.35331243,16176336.09868522
2017-02-22,btc,2.3431243,16178061.09868515
2017-02-23,btc,2.45151251,16179936.0986851
2017-02-24,btc,2.42731203,16181973.59868503
2017-02-25,btc,2.35507801,16184061.09866502
2017-02-26,btc,2.41199874,16186286.09866499
2017-02-27,btc,2.42985611,16188086.09866491
2017-02-28,btc,2.41245373,16189998.59866475
2017-03-01,btc,2.48115883,16191798.59866461
2017-03-02,btc,2.53571034,16193761.09866456
2017-03-03,btc,2.57132568,16195648.59866437
2017-03-04,btc,2.52422599,16197298.59866431
2017-03-05,btc,2.53213829,16199136.09866426
2017-03-06,btc,2.53275359,16200911.09866417
2017-03-07,btc,2.43376828,16202823.59866404
2017-03-08,btc,2.27006537,16204598.59866386
2017-03-09,btc,2.34691879,16206448.59860357
2017-03-10,btc,2.16260738,16208398.59860345
2017-03-11,btc,2.31121876,16210261.09860343
2017-03-12,btc,2.41252703,16212198.59860341
2017-03-13,btc,2.41079093,16214011.09854876
2017-03-14,btc,2.41809563,16215961.09854864
2017-03-15,btc,2.43048179,16217736.09854854
2017-03-16,btc,2.27079494,16219648.5984084
2017-03-17,btc,2.07020764,16221573.59840831
2017-03-18,btc,1.86260387,16223536.09840687
2017-03-19,btc,1.97134108,16225598.59840686
2017-03-20,btc,2.00477708,16227298.59840683
2017-03-21,btc,2.1395375,16229073.59840678
2017-03-22,btc,1.99485875,16231061.09840667
2017-03-23,btc,1.97800188,16232911.09840638
2017-03-24,btc,1.8009221,16235111.09840637
2017-03-25,btc,1.86294639,16236773.59840636
2017-03-26,btc,1.85054884,16238848.59840634
2017-03-27,btc,1.99869446,16240498.59840625
2017-03-28,btc,1.9993941,16242436.09840615
2017-03-29,btc,1.98727297,16244161.09840603
2017-03-30,btc,1.98163667,16246211.09840588
2017-03-31,btc,2.0572416,16247898.59840576
2017-04-01,btc,2.06862352,16249548.59840573
2017-04-02,btc,2.09581972,16251523.59840571
2017-04-03,btc,2.16252803,16253723.59827566
2017-04-04,btc,2.15325451,16255286.09827559
2017-04-05,btc,2.13735782,16257311.09827556
2017-04-06,btc,2.23959041,16259148.5982755
2017-04-07,btc,2.22647362,16261173.59827543
2017-04-08,btc,2.21001181,16262886.09827542
2017-04-09,btc,2.2586269,16264873.59827541
2017-04-10,btc,2.24975256,16266711.09827534
2017-04-11,btc,2.27711178,16268798.59801882
2017-04-12,btc,2.24625621,16270573.59800866
2017-04-13,btc,2.16504122,16272161.09800859
2017-04-14,btc,2.16522828,16273898.59800848
2017-04-15,btc,2.1659084,16275773.59776844
2017-04-16,btc,2.16125164,16277598.59776841
2017-04-17,btc,2.18766073,16279323.59776834
2017-04-18,btc,2.20166725,16281148.59776821
2017-04-19,btc,2.21134437,16282936.09776807
2017-04-20,btc,2.25276621,16284661.09776791
2017-04-21,btc,2.26940479,16286748.59776784
2017-04-22,btc,2.26016436,16288561.09776778
2017-04-23,btc,2.26874872,16290473.59776771
2017-04-24,btc,2.27570599,16292023.59776769
2017-04-25,btc,2.3093693,16293873.59776745
2017-04-26,btc,2.33216845,16295786.09776734
2017-04-27,btc,2.4099622,16297623.59576723
2017-04-28,btc,2.40107994,16299323.59576713
2017-04-29,btc,2.41223986,16301486.09567707
2017-04-30,btc,2.44637619,16303373.59567704
2017-05-01,btc,2.52560356,16305248.59567638
2017-05-02,btc,2.55708418,16307223.59567634
2017-05-03,btc,2.6373993,16308873.59566627
2017-05-04,btc,2.64748386,16310973.59557622
2017-05-05,btc,2.61101197,16312586.09551617
2017-05-06,btc,2.6710611,16314686.09551609
2017-05-07,btc,2.58516798,16316773.59551607
2017-05-08,btc,2.82026827,16319023.59549604
2017-05-09,btc,2.8500152,16320961.095476
2017-05-10,btc,2.92992045,16322811.09546587
2017-05-11,btc,2.98180004,16324498.59546586
2017-05-12,btc,2.75847679,16326423.59546569
2017-05-13,btc,2.86505128,16328398.59546552
2017-05-14,btc,2.87984317,16330448.59546548
2017-05-15,btc,2.77569902,16332573.59546544
2017-05-16,btc,2.7951762,16334223.59546538
2017-05-17,btc,2.85141326,16336161.09544538
2017-05-18,btc,2.96696988,16337936.09543524
2017-05-19,btc,3.05210147,16339986.09543516
2017-05-20,btc,3.14988555,16342048.5954349
2017-05-21,btc,3.12275546,16343886.09543484
2017-05-22,btc,3.12461059,16345711.09543484
2017-05-23,btc,3.32739524,16347811.09543468
2017-05-24,btc,3.49513899,16349736.09443461
2017-05-25,btc,3.29706174,16351773.59443457
2017-05-26,btc,3.20703848,16353686.09443452
2017-05-27,btc,2.87538901,16355786.09443448
2017-05-28,btc,3.1100624,16357848.59443447
2017-05-29,btc,3.1715195,16359736.09443446
2017-05-30,btc,2.99605054,16361973.59443444
2017-05-31,btc,3.14282004,16364023.59443441
2017-06-01,btc,3.24185226,16366148.5944344
2017-06-02,btc,3.32189022,16367973.59440437
2017-06-03,btc,3.38499502,16370373.59440434
2017-06-04,btc,3.33016911,16372386.09440431
2017-06-05,btc,3.49837338,16374436.09440428
2017-06-06,btc,3.68734337,16376323.59440426
2017-06-07,btc,3.45563714,16378386.09440422
2017-06-08,btc,3.54000799,16380448.5937442
2017-06-09,btc,3.50908106,16382336.09373987
2017-06-10,btc,3.60375711,16384098.59373957
2017-06-11,btc,3.64019441,16385923.59373957
2017-06-12,btc,3.22800548,16387761.09373894
2017-06-13,btc,3.24114582,16389523.59373871
2017-06-14,btc,2.919798,16391273.59373857
2017-06-15,btc,2.87371971,16393186.09373833
2017-06-16,btc,2.93413098,16395036.09373818
2017-06-17,btc,3.1272984,16396848.59373815
2017-06-18,btc,2.93677553,16398661.09373267
2017-06-19,btc,3.00723619,16400548.59373263
2017-06-20,btc,3.14552423,16402273.59373259
2017-06-21,btc,3.02520974,16404023.59373245
2017-06-22,btc,3.0574306,16405761.09373232
2017-06-23,btc,3.04158628,16407761.09373219
2017-06-24,btc,2.89910643,16409586.09373217
2017-06-25,btc,2.82389576,16411111.09373217
2017-06-26,btc,2.74177101,16412886.09373207
2017-06-27,btc,2.84709982,16414523.59373195
2017-06-28,btc,2.86973355,16416486.09373182
2017-06-29,btc,2.83338619,16417986.09372168
2017-06-30,btc,2.7235698,16419911.09372154
2017-07-01,btc,2.67604439,16421961.09362143
2017-07-02,btc,2.78455696,16424311.09362141
2017-07-03,btc,2.8067694,16426436.09362129
2017-07-04,btc,2.84851858,16428348.59362107
2017-07-05,btc,2.84213614,16430211.09361094
2017-07-06,btc,2.82784137,16431986.09361081
2017-07-07,btc,2.70091753,16433836.09361069
2017-07-08,btc,2.7563821,16435898.59361057
2017-07-09,btc,2.70314378,16437623.59361045
2017-07-10,btc,2.50667922,16440086.09361043
2017-07-11,btc,2.5040635,16442248.5936104
2017-07-12,btc,2.5607933,16444461.09361037
2017-07-13,btc,2.52324473,16446423.59361033
2017-07-14,btc,2.38547763,16448161.09361031
2017-07-15,btc,2.15162881,16449748.5936103
2017-07-16,btc,2.0725336,16451786.09361029
2017-07-17,btc,2.38704005,16453636.09361026
2017-07-18,btc,2.47286929,16455698.59361023
2017-07-19,btc,2.41800668,16457561.09361021
2017-07-20,btc,2.98008325,16459586.09361018
2017-07-21,btc,2.80324324,16461511.09361016
2017-07-22,btc,2.956705,16463511.09361014
2017-07-23,btc,2.86830102,16465661.09361012
2017-07-24,btc,2.8571688,16467886.0936101
2017-07-25,btc,2.63175728,16469736.09360999
2017-07-26,btc,2.58755545,16471573.59360997
2017-07-27,btc,2.70895213,16473498.59360995
2017-07-28,btc,2.77596935,16475373.59357994
2017-07-29,btc,2.65045335,16477336.09357981
2017-07-30,btc,2.63429117,16479173.5935797
2017-07-31,btc,2.66440296,16480986.0935797
2017-08-01,btc,2.51234417,16482848.59357968
2017-08-02,btc,2.45667542,16484748.59357967
2017-08-03,btc,2.51633659,16486473.59356965
2017-08-04,btc,2.52690325,16488711.09356963
2017-08-05,btc,2.8058202,16490923.59356962
2017-08-06,btc,2.74360243,16492673.59356961
2017-08-07,btc,2.8173808,16494586.0935696
2017-08-08,btc,2.79701154,16496636.09356959
2017-08-09,btc,2.70304955,16498361.09356956
2017-08-10,btc,2.74911842,16500036.09356953
2017-08-11,btc,2.89608699,16501836.09356403
2017-08-12,btc,3.02040239,16503523.59356403
2017-08-13,btc,3.12865374,16505373.59356402
2017-08-14,btc,3.25544228,16506998.59356402
2017-08-15,btc,3.11536106,16508898.59356402
2017-08-16,btc,3.22936466,16510523.59356402
2017-08-17,btc,3.14349195,16512761.09356396
2017-08-18,btc,2.97541172,16514623.59356395
2017-08-19,btc,2.97749577,16516511.09356393
2017-08-20,btc,2.88932289,16518136.09356391
2017-08-21,btc,2.8086644,16519573.59356389
2017-08-22,btc,2.84203031,16520686.09356387
2017-08-23,btc,2.86484514,16522673.59356305
2017-08-24,btc,2.96780825,16523936.09274545
2017-08-25,btc,2.96751747,16525198.59274545
2017-08-26,btc,2.94348577,16526511.09274545
2017-08-27,btc,2.93116239,16528448.59274539
2017-08-28,btc,2.93365297,16530061.09274537
2017-08-29,btc,3.03875355,16531923.59274533
2017-08-30,btc,3.00669499,16534023.59274531
2017-08-31,btc,3.06677185,16536061.09271528
2017-09-01,btc,3.14249768,16538236.09270525
2017-09-02,btc,2.91990917,16540286.09270522
2017-09-03,btc,2.92473488,16542211.09270519
2017-09-04,btc,2.75162247,16544398.59268517
2017-09-05,btc,2.78742564,16546861.09268515
2017-09-06,btc,2.86204183,16548886.09268512
2017-09-07,btc,2.84583752,16551086.0926851
2017-09-08,btc,2.66619471,16553273.59268506
2017-09-09,btc,2.65540041,16555386.09268504
2017-09-10,btc,2.59879339,16557111.09268503
2017-09-11,btc,2.56454296,16559286.092685
2017-09-12,btc,2.53102364,16561636.09268497
2017-09-13,btc,2.36797159,16564011.09268494
2017-09-14,btc,1.99521056,16566186.09268491
2017-09-15,btc,2.26320938,16568436.09267488
2017-09-16,btc,2.26588756,16570548.59267485
2017-09-17,btc,2.26478555,16572748.59267484
2017-09-18,btc,2.47915064,16574336.09267484
2017-09-19,btc,2.38109715,16576286.09266477
2017-09-20,btc,2.3596557,16577748.59265475
2017-09-21,btc,2.19309389,16579948.59263472
2017-09-22,btc,2.19168978,16581686.09263471
2017-09-23,btc,2.28253357,16583761.09263469
2017-09-24,btc,2.22242941,16585573.59263468
2017-09-25,btc,2.34287282,16587136.09263466
2017-09-26,btc,2.32052467,16588861.09263465
2017-09-27,btc,2.4968666,16590698.59263461
2017-09-28,btc,2.47501585,16592911.09263458
2017-09-29,btc,2.44954557,16595023.59260456
2017-09-30,btc,2.54204123,16596748.59260453
2017-10-01,btc,2.56194858,16598373.59260452
2017-10-02,btc,2.55136556,16600248.5926045
2017-10-03,btc,2.49742904,16602536.09260447
2017-10-04,btc,2.44055834,16604211.09260444
2017-10-05,btc,2.48286744,16605773.59260441
2017-10-06,btc,2.50112549,16607761.09260439
2017-10-07,btc,2.535902,16609736.09260439
2017-10-08,btc,2.61523452,16612011.09260439
2017-10-09,btc,2.68982061,16614023.59260437
2017-10-10,btc,2.65170924,16616023.59260434
2017-10-11,btc,2.68235621,16617761.0923043
2017-10-12,btc,2.9735157,16619673.59180429
2017-10-13,btc,3.05039678,16621373.59180429
2017-10-14,btc,3.12159957,16623136.09170422
2017-10-15,btc,3.05072713,16625573.59160422
2017-10-16,btc,3.05813234,16627748.59150419
2017-10-17,btc,2.95026635,16629798.59149415
2017-10-18,btc,2.93164856,16631686.09149411
2017-10-19,btc,2.96891932,16633911.09059408
2017-10-20,btc,3.09805688,16636148.59039406
2017-10-21,btc,3.09579617,16638061.08969403
2017-10-22,btc,3.04834116,16640336.08909403
2017-10-23,btc,2.93951363,16642473.58899401
